place,category,x,y,address
씨티홀,"문화,예술 > 문화시설 > 전시관",37.5290887191686,126.953918454717,서울 용산구 이촌동 210-10
샤비워크샵,"문화,예술 > 문화시설 > 전시관",37.53045641441389,126.97080196759778,서울 용산구 한강로2가 78-1
국립중앙박물관,"문화,예술 > 문화시설 > 박물관",37.52384681210344,126.98020301886912,서울 용산구 용산동6가 168-6
국립한글박물관,"문화,예술 > 문화시설 > 박물관",37.5211853774917,126.980977473728,서울 용산구 용산동6가 168-6
국립중앙박물관 어린이박물관,"문화,예술 > 문화시설 > 전시관",37.5243529876125,126.979112346915,서울 용산구 용산동6가 168-6
국립중앙박물관 극장 용,"문화,예술 > 문화시설 > 공연장,연극극장",37.5243097105777,126.978949457103,서울 용산구 용산동6가 168-6
국립중앙박물관 기획전시실,"문화,예술 > 문화시설 > 전시관",37.5238736366995,126.979012929988,서울 용산구 용산동6가 168-6
국립중앙박물관 상설전시관,"문화,예술 > 문화시설 > 전시관",37.5240181594648,126.98116228092,서울 용산구 용산동6가 168-6
국립중앙박물관 사무동,"문화,예술 > 문화시설 > 박물관",37.52459419426165,126.97768009522076,서울 용산구 용산동6가 168-6
국립중앙박물관 사유의방,"문화,예술 > 문화시설 > 박물관",37.5240810715914,126.980196169411,서울 용산구 용산동6가 168-6
국립한글박물관 별관,"문화,예술 > 문화시설 > 박물관",37.5215746099753,126.980972850023,서울 용산구 용산동6가 168-6
국립중앙박물관 서관,"문화,예술 > 문화시설 > 전시관",37.5241186247887,126.978542257137,서울 용산구 용산동6가 11-426
국립중앙박물관 테마전시관,"문화,예술 > 문화시설 > 전시관",37.5237622697202,126.981130670126,서울 용산구 용산동6가 168-6
국립중앙박물관 동관,"문화,예술 > 문화시설 > 전시관",37.5238056243279,126.981809412466,서울 용산구 용산동6가 168-6
아트퐁당,"문화,예술 > 문화시설 > 미술관",37.5238267869852,126.979026518181,서울 용산구 용산동6가 168-6
가나아트 보광,"문화,예술 > 문화시설 > 미술관",37.5281057049336,126.999400400197,서울 용산구 보광동 260-28
창작예술집단 보광극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.526096451180294,126.99778040894113,서울 용산구 보광동 217-21
APO프로젝트,"문화,예술 > 문화시설 > 전시관",37.5218031086222,126.995475099147,서울 용산구 동빙고동 195
미생물박물관 서울점,"문화,예술 > 문화시설 > 박물관",37.5287622736581,126.99211689048,서울 용산구 동빙고동 7-22
프로젝트박스시야,"문화,예술 > 문화시설 > 공연장,연극극장",37.5264450964794,126.996130970057,서울 용산구 동빙고동 1-102
스페이스비엠,"문화,예술 > 문화시설 > 미술관",37.5277316526099,126.994289123223,서울 용산구 동빙고동 309-3
전쟁기념관,"문화,예술 > 문화시설 > 기념관",37.53706844515933,126.9770880207577,서울 용산구 용산동1가 8
전쟁기념관 어린이박물관,"문화,예술 > 문화시설 > 박물관",37.53740658828956,126.97851355798178,서울 용산구 용산동1가 8
전쟁기념관 평화의광장,"문화,예술 > 문화시설 > 기념관",37.5360764589918,126.977167525112,서울 용산구 용산동1가 8
전쟁기념관 기획전시실,"문화,예술 > 문화시설 > 전시관",37.53693420180437,126.97711747962752,서울 용산구 용산동1가 8
전쟁기념관 이병형홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5372512510434,126.976592385998,서울 용산구 용산동1가 8
천안함전시관,"문화,예술 > 문화시설 > 전시관",37.53704592453794,126.97711065675632,서울 용산구 용산동1가 8
바로크미술관,"문화,예술 > 문화시설 > 미술관",37.537479640063,126.974353151391,서울 용산구 한강로1가 11-2
녹사평역 지하예술정원,"문화,예술 > 문화시설 > 전시관",37.5346795430392,126.986513477438,서울 용산구 용산동4가 1-1
전쟁기념관 야외전시장,"문화,예술 > 문화시설 > 전시관",37.5368660489251,126.978850885979,서울 용산구 용산동1가 8
전쟁기념관 6.25전쟁 아카이브센터,"문화,예술 > 문화시설 > 기념관",37.5370388542451,126.977832527401,서울 용산구 용산동1가 8
아이큐박물관,"문화,예술 > 문화시설 > 박물관",37.5369486134239,126.977094846145,서울 용산구 용산동1가 8
전쟁기념관 전사자명비,"문화,예술 > 문화시설 > 기념관",37.5360402713271,126.976416259843,서울 용산구 용산동1가 8
전쟁기념관 회랑,"문화,예술 > 문화시설 > 기념관",37.536696502026,126.97798198016,서울 용산구 용산동1가 8
전쟁기념관 국군발전실,"문화,예술 > 문화시설 > 전시관",37.5370063572599,126.977510072399,서울 용산구 용산동1가 8
파우와우,"문화,예술 > 문화시설 > 공연장,연극극장",37.5372420480372,126.987042538479,서울 용산구 이태원동 559
리움미술관,"문화,예술 > 문화시설 > 미술관",37.53833657002706,126.99911744955163,서울 용산구 한남동 742-1
용산아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.532749063297786,126.9902225231591,서울 용산구 이태원동 34-87
페이스갤러리,"문화,예술 > 문화시설 > 미술관",37.538489737947,127.001131477248,서울 용산구 한남동 740-2
현대카드 스토리지,"문화,예술 > 문화시설 > 전시관",37.5368030675472,127.00085990334,서울 용산구 한남동 683-131
용산아트홀 대극장미르,"문화,예술 > 문화시설 > 공연장,연극극장",37.5328454776885,126.990310759146,서울 용산구 이태원동 34-87
언더스테이지,"문화,예술 > 문화시설 > 공연장,연극극장",37.5366300766286,127.00067886949,서울 용산구 한남동 683-132
그랜드하얏트서울 그랜드볼룸,"문화,예술 > 문화시설 > 공연장,연극극장",37.5394916264724,126.997379463631,서울 용산구 한남동 747-7
현대카드 언더스테이지,"문화,예술 > 문화시설 > 공연장,연극극장",37.5366336804985,127.000701498507,서울 용산구 한남동 683-132
갤러리조은,"문화,예술 > 문화시설 > 미술관",37.53803023093744,127.00073545569826,서울 용산구 한남동 739-24
파운드리서울,"문화,예술 > 문화시설 > 미술관",37.5354623726254,126.99852913904,서울 용산구 한남동 737-24
이음갤러리,"문화,예술 > 문화시설 > 미술관",37.5351740428026,126.997895545499,서울 용산구 한남동 737-28
뉴스프링프로젝트,"문화,예술 > 문화시설 > 미술관",37.53646698690474,126.99841936898042,서울 용산구 한남동 745-6
리움미술관 M2,"문화,예술 > 문화시설 > 미술관",37.5385293858439,126.999398053785,서울 용산구 한남동 747-18
파이프갤러리,"문화,예술 > 문화시설 > 미술관",37.5341559278121,127.000814616475,서울 용산구 한남동 657-30
리움미술관 M1,"문화,예술 > 문화시설 > 미술관",37.5385510053389,126.998805159048,서울 용산구 한남동 747-18
팝 한남,"문화,예술 > 문화시설 > 전시관",37.5361093001401,127.000164058986,서울 용산구 한남동 683-142
용산아트홀 소극장가람,"문화,예술 > 문화시설 > 공연장,연극극장",37.5328598944481,126.990319808419,서울 용산구 이태원동 34-87
갤러리비케이 한남,"문화,예술 > 문화시설 > 미술관",37.533894634310585,127.0011947666611,서울 용산구 한남동 657-155
아트스토리자리,"문화,예술 > 문화시설 > 전시관",37.5354693168771,126.991971361286,서울 용산구 이태원동 119-2
고유갤러리,"문화,예술 > 문화시설 > 미술관",37.54119234028027,126.99024178802225,서울 용산구 이태원동 255-27
스파찌오루체,"문화,예술 > 문화시설 > 공연장,연극극장",37.5350154608765,126.99759232812,서울 용산구 한남동 737-61
마이플레저,"문화,예술 > 문화시설 > 미술관",37.5370931874107,127.001131456147,서울 용산구 한남동 683-139
에디트 한남,"문화,예술 > 문화시설 > 미술관",37.5390662855815,126.995191184671,서울 용산구 이태원동 234-4
브리가서울,"문화,예술 > 문화시설 > 전시관",37.5407852222449,126.992025103885,서울 용산구 이태원동 247-16
스펙트럼갤러리,"문화,예술 > 문화시설 > 미술관",37.5397184574971,126.99231488043,서울 용산구 이태원동 211-22
해마아트스페이스,"문화,예술 > 문화시설 > 미술관",37.5330654314137,126.991752128295,서울 용산구 이태원동 76-13
비샵,"문화,예술 > 문화시설 > 전시관",37.5378950782256,127.001081683659,서울 용산구 한남동 739-4
토닌,"문화,예술 > 문화시설 > 전시관",37.5388680602225,126.995062208343,서울 용산구 이태원동 231-36
갤러리실,"문화,예술 > 문화시설 > 전시관",37.5398192999205,126.991311231944,서울 용산구 이태원동 226-7
코로그램,"문화,예술 > 문화시설 > 전시관",37.5335702748435,127.001104249253,서울 용산구 한남동 653-28
인터아트채널,"문화,예술 > 문화시설 > 전시관",37.54012219913706,126.99392157170982,서울 용산구 이태원동 239-4
빌라해밀톤,"문화,예술 > 문화시설 > 전시관",37.5375346824098,127.000384697358,서울 용산구 한남동 739-19
갤러리아쉬,"문화,예술 > 문화시설 > 전시관",37.5312492912049,126.998479441592,서울 용산구 보광동 265-684
메이c진,"문화,예술 > 문화시설 > 미술관",37.540370973282,126.996289792891,서울 용산구 이태원동 258-6
샤나아베뉴,"문화,예술 > 문화시설 > 전시관",37.5352533483278,127.000552137035,서울 용산구 한남동 684-12
아트247,"문화,예술 > 문화시설 > 미술관",37.540547434476,126.993247158219,서울 용산구 이태원동 228-36
아트라운지취화담 한남점,"문화,예술 > 문화시설 > 전시관",37.5375418904166,127.000383565932,서울 용산구 한남동 739-19
리버스마운틴2022,"문화,예술 > 문화시설 > 미술관",37.5380554494273,126.998329949267,서울 용산구 한남동 742-19
예림가구전시장,"문화,예술 > 문화시설 > 전시관",37.5313753520292,126.995411164226,서울 용산구 이태원동 21-3
갤러리이상,"문화,예술 > 문화시설 > 미술관",37.5351524187846,126.997895546106,서울 용산구 한남동 737-28
심보브리가,"문화,예술 > 문화시설 > 전시관",37.5407852222449,126.992025103885,서울 용산구 이태원동 247-16
아트인선,"문화,예술 > 문화시설 > 전시관",37.5347879660697,126.989495884492,서울 용산구 이태원동 184-14
마치 MARCH,"문화,예술 > 문화시설 > 전시관",37.5365273576959,126.998730515795,서울 용산구 한남동 745-2
드로잉블라인드,"문화,예술 > 문화시설 > 전시관",37.5410159147779,126.992586310962,서울 용산구 이태원동 258-340
다세대아트싸롱,"문화,예술 > 문화시설 > 전시관",37.5375265734246,127.000379040003,서울 용산구 한남동 739-19
마포아트센터 아트홀맥,"문화,예술 > 문화시설 > 공연장,연극극장",37.54993450086795,126.94560157555075,서울 마포구 대흥동 30-3
마포문화원,"문화,예술 > 문화시설 > 문화원",37.5422295146787,126.955489989088,서울 마포구 신공덕동 158
DGT아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",37.5436531427968,126.946889323428,서울 마포구 염리동 172-15
마포아트센터 플레이맥,"문화,예술 > 문화시설 > 공연장,연극극장",37.549936765090735,126.9456270360332,서울 마포구 대흥동 30-3
갤러리 더씨,"문화,예술 > 문화시설 > 미술관",37.543149664329,126.958596671731,서울 용산구 효창동 3-117
DMZ문화원,"문화,예술 > 문화시설 > 문화원",37.5462286533306,126.952169777482,서울 마포구 공덕동 404
스페이스간,"문화,예술 > 문화시설 > 전시관",37.5476044484033,126.945840907969,서울 마포구 염리동 147-2
마포아트센터 스튜디오3,"문화,예술 > 문화시설 > 공연장,연극극장",37.5498766515768,126.945590301101,서울 마포구 대흥동 30-3
우리두리교육문화원,"문화,예술 > 문화시설 > 문화원",37.5415485789901,126.947271008163,서울 마포구 도화동 559
백범김구기념관,"문화,예술 > 문화시설 > 기념관",37.5444798383171,126.959458190692,서울 용산구 효창동 255
식민지역사박물관,"문화,예술 > 문화시설 > 박물관",37.5457795795213,126.966835436396,서울 용산구 청파동2가 42-8
동자아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5516087600095,126.972785466779,서울 용산구 동자동 45
김세중미술관,"문화,예술 > 문화시설 > 미술관",37.5419764956208,126.963881564986,서울 용산구 효창동 5-390
서울일삼,"문화,예술 > 문화시설 > 전시관",37.55236004756802,126.97216389750838,서울 용산구 동자동 43-138
숙명여자대학교 박물관,"문화,예술 > 문화시설 > 박물관",37.5447876866082,126.964120102109,서울 용산구 청파동2가 144
숙명여자대학교 한상은라운지,"문화,예술 > 문화시설 > 공연장,연극극장",37.5438889061149,126.965519139513,서울 용산구 청파동3가 115
코리아블루스씨어터,"문화,예술 > 문화시설 > 공연장,연극극장",37.5441415601926,126.970204823935,서울 용산구 청파동3가 24-45
김영기가곡전수관,"문화,예술 > 문화시설 > 전시관",37.550902753840504,126.9612336889978,서울 마포구 공덕동 31-1
숙명여자대학교 정영양자수박물관,"문화,예술 > 문화시설 > 박물관",37.544722810546,126.964106554345,서울 용산구 청파동2가 144
정가악회,"문화,예술 > 문화시설 > 공연장,연극극장",37.54588173712224,126.97161522274082,서울 용산구 갈월동 69-75
숙명역사관,"문화,예술 > 문화시설 > 전시관",37.5437194990713,126.965453587274,서울 용산구 청파동3가 115
한국즉흥극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.54413795505347,126.9702002991191,서울 용산구 청파동3가 24-45
아트하우스모모,"문화,예술 > 영화,영상 > 영화관",37.561510765904394,126.9465416294436,서울 서대문구 대현동 11-1
이화여자대학교 삼성홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.56155768935297,126.94670005154022,서울 서대문구 대현동 11-1
북아현문화체육센터 아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5618568374173,126.955437569333,서울 서대문구 북아현동 1012-2
추계예술대학교 콘서트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5636685326391,126.952588735873,서울 서대문구 북아현동 190-1
아트스페이스 라프,"문화,예술 > 문화시설 > 미술관",37.56280815743444,126.95508839449384,서울 서대문구 북아현동 177-1
서울마포음악창작소,"문화,예술 > 문화시설 > 공연장,연극극장",37.5550676954389,126.95753304524,서울 마포구 아현동 610-1
한예진아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5572226508612,126.947952602815,서울 서대문구 대현동 67-11
히든플레이스,"문화,예술 > 문화시설 > 전시관",37.55844363590013,126.94624050403536,서울 서대문구 대현동 53-10
이화아트센터,"문화,예술 > 문화시설 > 미술관",37.56073742314097,126.947913939922,서울 서대문구 대현동 11-1
상상헌,"문화,예술 > 문화시설 > 전시관",37.5626393206844,126.956559890817,서울 서대문구 북아현동 3-134
이화여자대학교 김영의홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5610740764488,126.949249251481,서울 서대문구 대현동 11-1
갤러리GRAA,"문화,예술 > 문화시설 > 전시관",37.557975037547,126.946065416083,서울 서대문구 대현동 54-9
서소문성지역사박물관,"문화,예술 > 문화시설 > 박물관",37.560641395397894,126.969644798536,서울 중구 의주로2가 16-4
문화역서울284,"문화,예술 > 문화시설 > 전시관",37.55587561333548,126.97162727684288,서울 중구 봉래동2가 122-28
배재학당역사박물관,"문화,예술 > 문화시설 > 박물관",37.5640064393478,126.972599859421,서울 중구 정동 34-5
모두예술극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5601121880739,126.962276968597,서울 서대문구 충정로3가 476
손기정기념관,"문화,예술 > 문화시설 > 기념관",37.55569082707682,126.96464679169269,서울 중구 만리동2가 6-1
영국문화원 분사무소,"문화,예술 > 문화시설 > 문화원",37.5638333260871,126.972079267039,서울 중구 정동 34-5
도킹서울,"문화,예술 > 문화시설 > 전시관",37.55594717144697,126.96953352865953,서울 중구 봉래동2가 122-11
가톨릭 성음악아카데미 최양업홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.55882087140542,126.96772150332816,서울 중구 중림동 149-83
구세군아트홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5600248152328,126.962351711629,서울 서대문구 충정로3가 476
문화역서울284 RTO공연장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5558828142407,126.971597848869,서울 중구 봉래동2가 122-28
갤러리 선,"문화,예술 > 문화시설 > 전시관",37.5636190798066,126.969222539533,서울 중구 순화동 1-170
서울역문화관,"문화,예술 > 문화시설 > 전시관",37.5554681543291,126.97077410399,서울 중구 봉래동2가 122-23
KT&G상상유니브 아틀리에서울,"문화,예술 > 문화시설 > 공연장,연극극장",37.56388133027521,126.96615169243752,서울 서대문구 미근동 21-1
고촌홀,"문화,예술 > 문화시설 > 기념관",37.559716882894094,126.9630117048616,서울 서대문구 충정로3가 368-2
서소문순교자기념관,"문화,예술 > 문화시설 > 기념관",37.559413467472,126.966784122651,서울 중구 중림동 149-2
서소문역사공원 하늘광장,"문화,예술 > 문화시설 > 기념관",37.560668441287646,126.96970703725184,서울 중구 의주로2가 16-72
HSBC코리아 역사전시관,"문화,예술 > 문화시설 > 전시관",37.5600583743983,126.973043840354,서울 중구 봉래동1가 25
갤러리 터치,"문화,예술 > 문화시설 > 미술관",37.5604311202839,126.971899447233,서울 중구 순화동 151
헬스케어 이노지움,"문화,예술 > 문화시설 > 전시관",37.5614585007978,126.97294486719,서울 중구 서소문동 135
최종태 기증전시실,"문화,예술 > 문화시설 > 전시관",37.560648596967255,126.96961989574557,서울 중구 의주로2가 16-4
다이아몬드지,"문화,예술 > 문화시설 > 미술관",37.5472778892164,126.983846266332,서울 용산구 후암동 406-59
갤러리 샤워,"문화,예술 > 문화시설 > 미술관",37.5461923390809,126.97908475453,서울 용산구 후암동 254-51
스페이스 해방공원,"문화,예술 > 문화시설 > 미술관",37.54355051529814,126.98428837654716,서울 용산구 용산동2가 34
후암노트,"문화,예술 > 문화시설 > 전시관",37.5491551942553,126.976280858298,서울 용산구 후암동 109-31
아트플레이스,"문화,예술 > 문화시설 > 전시관",37.5456535928812,126.985420652266,서울 용산구 용산동2가 17
카마라타뮤직컴퍼니,"문화,예술 > 문화시설 > 공연장,연극극장",37.54187320583197,126.98720241407828,서울 용산구 용산동2가 39-16
세계평화운동커뮤니티센터 월드피스존,"문화,예술 > 문화시설 > 공연장,연극극장",37.5457500007634,126.985428554599,서울 용산구 용산동2가 17
일상탈출 작은극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5470026481554,126.980921124492,서울 용산구 후암동 264-6
국립극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5528192329617,126.999569956338,서울 중구 장충동2가 산 14-67
국립극장 해오름극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5523399024517,126.999728395216,서울 중구 장충동2가 산 14-67
YTN 남산갤러리,"문화,예술 > 문화시설 > 전시관",37.5513184785716,126.98816385141,서울 용산구 용산동2가 산 1-3
한국나전칠기박물관,"문화,예술 > 문화시설 > 박물관",37.5427961998301,126.991264493246,서울 용산구 이태원동 260-19
반얀트리클럽앤스파서울 크리스탈볼룸,"문화,예술 > 문화시설 > 공연장,연극극장",37.55069827809386,127.00117692824908,서울 중구 장충동2가 201
데시에고,"문화,예술 > 문화시설 > 미술관",37.5415891111522,126.995869937094,서울 용산구 이태원동 258-25
테디베어갤러리,"문화,예술 > 문화시설 > 전시관",37.5512833449591,126.988217045485,서울 용산구 용산동2가 산 1-3
국립극장 무용단,"문화,예술 > 문화시설 > 공연장,연극극장",37.5528192329617,126.999569956338,서울 중구 장충동2가 산 14-67
국립극장 국악관현악단,"문화,예술 > 문화시설 > 공연장,연극극장",37.5528192329943,126.999579009889,서울 중구 장충동2가 산 14-67
아트모라 서울브랜치,"문화,예술 > 문화시설 > 전시관",37.54164304031416,126.99307506762209,서울 용산구 이태원동 258-245
만물전시관,"문화,예술 > 문화시설 > 전시관",37.5428106053603,126.99112418029,서울 용산구 이태원동 260-17
국립극장 운영지원부장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5527976090085,126.999569956462,서울 중구 장충동2가 산 14-67
제이에스앤에프,"문화,예술 > 문화시설 > 전시관",37.5513229897856,126.988226092614,서울 용산구 용산동2가 산 1-3
CGV 명동역 씨네라이브러리,"문화,예술 > 영화,영상 > 영화관 > CGV",37.56132014660064,126.98543344554172,서울 중구 충무로2가 65-9
CGV 명동,"문화,예술 > 영화,영상 > 영화관 > CGV",37.5634929642429,126.982583010911,서울 중구 명동2가 83-5
서울시립미술관 서소문본관,"문화,예술 > 문화시설 > 미술관",37.5641076212639,126.973790543874,서울 중구 서소문동 37
그라운드시소 센트럴,"문화,예술 > 문화시설 > 전시관",37.5578314113011,126.974399370837,서울 중구 남대문로5가 831
한국은행 화폐박물관,"문화,예술 > 문화시설 > 박물관",37.5620978998462,126.980523397494,서울 중구 남대문로3가 110
피크닉,"문화,예술 > 문화시설 > 전시관",37.556958192580645,126.9781231481776,서울 중구 남창동 194
안중근의사기념관,"문화,예술 > 문화시설 > 기념관",37.55352399072,126.980407931726,서울 중구 남대문로5가 471
명동난타극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5634679028825,126.983751090997,서울 중구 명동2가 50-14
서울특별시교육청융합과학교육원 남산분원,"문화,예술 > 문화시설 > 전시관",37.55459806753188,126.98094182272716,서울 중구 회현동1가 산 1-2
우표박물관,"문화,예술 > 문화시설 > 박물관",37.56190353259943,126.98208990250843,서울 중구 충무로1가 21-1
일우스페이스,"문화,예술 > 문화시설 > 미술관",37.5634697997132,126.974171070572,서울 중구 서소문동 41-3
우리은행 은행사박물관,"문화,예술 > 문화시설 > 박물관",37.5592401206899,126.981664986647,서울 중구 회현동1가 203
한양도성유적전시관,"문화,예술 > 문화시설 > 전시관",37.5539044309214,126.981776069813,서울 중구 회현동1가 100-267
우정아트센터,"문화,예술 > 문화시설 > 미술관",37.5612463929388,126.975353459553,서울 중구 태평로2가 150
티머니타운,"문화,예술 > 문화시설 > 전시관",37.5543949358987,126.974074611747,서울 중구 남대문로5가 581
비디갤러리,"문화,예술 > 문화시설 > 미술관",37.5604227779338,126.985630554983,서울 중구 남산동2가 6-2
나우인명동,"문화,예술 > 문화시설 > 전시관",37.5637795645056,126.98315792887,서울 중구 명동1가 64-2
천주교 서울대교구 역사관,"문화,예술 > 문화시설 > 박물관",37.5634826614344,126.986467540083,서울 중구 명동2가 1-1
초전섬유퀼트박물관,"문화,예술 > 문화시설 > 박물관",37.5581448789131,126.984232119295,서울 중구 남산동1가 20
전시공간 리플랫,"문화,예술 > 문화시설 > 미술관",37.563373346443,126.978426872852,서울 중구 북창동 11-3
문구아트박물관,"문화,예술 > 문화시설 > 박물관",37.5603744589307,126.976485554858,서울 중구 남대문로4가 20-6
주한리스트헝가리문화원,"문화,예술 > 문화시설 > 문화원",37.56345528986756,126.98375788486504,서울 중구 명동2가 50-14
3D블랙아트,"문화,예술 > 문화시설 > 전시관",37.562001434040376,126.98656288194871,서울 중구 충무로2가 11-1
서울특별시교육청융합과학교육원 남산분관 천체투영실,"문화,예술 > 문화시설 > 전시관",37.5546160865729,126.980936159533,서울 중구 회현동1가 100-177
김청기의 동심,"문화,예술 > 문화시설 > 기념관",37.5592469719539,126.98559003631,서울 중구 남산동2가 30-4
신세계 메사홀,"문화,예술 > 문화시설 > 공연장,연극극장",37.5603750381813,126.979600290562,서울 중구 회현동1가 204
알파갤러리 남대문본점,"문화,예술 > 문화시설 > 전시관",37.5603636532762,126.976517248875,서울 중구 남대문로4가 20-6
눈내리는명동,"문화,예술 > 문화시설 > 전시관",37.5588190718841,126.986205809524,서울 중구 남산동2가 18-9
BGA인덱스,"문화,예술 > 문화시설 > 전시관",37.5633733194651,126.97827973191,서울 중구 북창동 11-6
한국은행 아카이브,"문화,예술 > 문화시설 > 전시관",37.5616481891386,126.979847813627,서울 중구 남대문로3가 110
벤로갤러리,"문화,예술 > 문화시설 > 전시관",37.5607852972062,126.976403935112,서울 중구 남대문로4가 17-11
테크누아르,"문화,예술 > 문화시설 > 전시관",37.5588678174977,126.987015027036,서울 중구 남산동2가 22
명동갤러리,"문화,예술 > 문화시설 > 미술관",37.5611868505512,126.985856772319,서울 중구 충무로2가 65-6
신세계백화점 본점 트리니티가든,"문화,예술 > 문화시설 > 전시관",37.56087081893026,126.98099342039498,서울 중구 충무로1가 52-5
에스토니아 비즈니스 허브,"문화,예술 > 문화시설 > 전시관",37.5555229380185,126.973861454852,서울 중구 남대문로5가 541
자연문화원,"문화,예술 > 문화시설 > 문화원",37.5611272943056,126.974565752434,서울 중구 태평로2가 120
갤러리둥지향,"문화,예술 > 문화시설 > 미술관",37.5612648842607,126.977725751443,서울 중구 북창동 136
어벤지스,"문화,예술 > 문화시설 > 전시관",37.5637528372359,126.985432971895,서울 중구 명동2가 2-23
작가의서재,"문화,예술 > 문화시설 > 전시관",37.5596785846604,126.985880825165,서울 중구 남산동2가 13-1
애니살롱,"문화,예술 > 문화시설 > 전시관",37.5581271118755,126.986255735145,서울 중구 남산동2가 26-5
펑키하우스,"문화,예술 > 문화시설 > 공연장,연극극장",37.5634282590415,126.983751099608,서울 중구 명동2가 50-14
소년24 전용관,"문화,예술 > 문화시설 > 공연장,연극극장",37.5603750381813,126.979600290562,서울 중구 회현동1가 204
그래피직스 메이커스,"문화,예술 > 문화시설 > 전시관",37.5581163718609,126.986888398754,서울 중구 남산동2가 25-4
에이피숍,"문화,예술 > 문화시설 > 전시관",37.5617444233961,126.978861964809,서울 중구 북창동 93-3
대한극장,"문화,예술 > 영화,영상 > 영화관",37.56116418086468,126.9953674605078,서울 중구 필동2가 19-1
서울남산국악당,"문화,예술 > 문화시설 > 공연장,연극극장",37.5586539187088,126.993562423498,서울 중구 필동2가 84-1
국립극장 달오름극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5531399890378,127.000027160769,서울 중구 장충동2가 산 14-67
국립극장 KB국민은행청소년하늘극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.552859777890085,127.00042551711708,서울 중구 장충동2가 산 14-67
이회영기념관,"문화,예술 > 문화시설 > 기념관",37.5598789313451,126.988930989999,서울 중구 예장동 4-1
삼일로창고극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.5634539936501,126.987984230554,서울 중구 저동1가 20-2
공간하제,"문화,예술 > 문화시설 > 공연장,연극극장",37.5583612175936,126.996477907926,서울 중구 필동3가 39-20
공연예술박물관,"문화,예술 > 문화시설 > 박물관",37.5539364702609,127.000475318511,서울 중구 장충동2가 산 14-67
갤러리어스,"문화,예술 > 문화시설 > 전시관",37.5627265936127,126.998777608812,서울 중구 충무로5가 19-8
미루갤러리,"문화,예술 > 문화시설 > 미술관",37.5621748188141,126.990637458032,서울 중구 충무로3가 59-12
충무로갤러리,"문화,예술 > 문화시설 > 미술관",37.5623613988475,126.991618738372,서울 중구 충무로3가 57-8
와이피씨스페이스,"문화,예술 > 문화시설 > 전시관",37.5624202605212,127.000373506889,서울 중구 묵정동 30-21
기억6전시관,"문화,예술 > 문화시설 > 전시관",37.5597527768093,126.988772556844,서울 중구 예장동 4-1
국립극장 별오름극장,"문화,예술 > 문화시설 > 공연장,연극극장",37.55415811553343,127.000522851911,서울 중구 장충동2가 산 14-67
서진아트스페이스,"문화,예술 > 문화시설 > 전시관",37.55514009442538,126.99490721975872,서울 중구 필동2가 128-22
ACSkr,"문화,예술 > 문화시설 > 공연장,연극극장",37.5627262535897,126.990956568944,서울 중구 충무로3가 58-13
을지극장,"문화,예술 > 문화시설 > 미술관",37.5632905247291,126.995164727299,서울 중구 인현동2가 220
세종갤러리,"문화,예술 > 문화시설 > 미술관",37.5613276555049,126.988120390747,서울 중구 충무로2가 61-3
숭의여자대학교 숭의음악당,"문화,예술 > 문화시설 > 공연장,연극극장",37.5575362108057,126.98764112425,서울 중구 예장동 8-3
공간서울,"문화,예술 > 문화시설 > 미술관",37.5627986758347,126.999049250382,서울 중구 충무로5가 19-3
엘비스프레슬리 서울기념관,"문화,예술 > 문화시설 > 기념관",37.5594409804057,126.988244055838,서울 중구 예장동 8-35
더페이지,"문화,예술 > 문화시설 > 미술관",37.56047310882828,126.99518075471096,서울 중구 필동2가 18-16
세컨드에비뉴갤러리,"문화,예술 > 문화시설 > 미술관",37.555125679242,126.994925328399,서울 중구 필동2가 128-22
스테이션24,"문화,예술 > 문화시설 > 미술관",37.5601963599378,126.992453121485,서울 중구 필동1가 26
에스페란토문화원,"문화,예술 > 문화시설 > 문화원",37.5619944394818,126.988591127242,서울 중구 충무로2가 12-3
서울중부경찰서 역사박물관,"문화,예술 > 문화시설 > 박물관",37.5636848005606,126.989582377239,서울 중구 저동2가 62-1
